timepoint,date,river,treatment,point,replicate,rainfall.mm,water+total.K.K2O.g,soil.C,soil.K.K2O,soil.N.NO3.NH4,soil.P.P2O5,water+total.N.NO3.NH4,water+total.P.P2O5,water+total.K.K2O.g
planting,31/10/2018,PLPE,B,OP.edge,1,36.75,12.44,0,0,0,0,1.86,0.08,12.44
planting,31/10/2018,PLPE,B,OP.edge,2,36.75,2.76,0,0,0,0,0.23,0.06,2.76
planting,31/10/2018,PLPE,C,buffer.core,1,36.75,2.39,0,0,0,0,0.3,0.11,2.39
planting,31/10/2018,PLPE,C,buffer.core,2,36.75,2.64,0,0,0,0,0.35,0.1,2.64
planting,31/10/2018,PLPE,C,OP.edge,1,36.75,3.03,0,0,0,0,0.63,0.12,3.03
planting,31/10/2018,PLPE,C,OP.edge,2,36.75,21.15,0,0,0,0,0.55,0.16,21.15
planting,31/10/2018,PLPE,D,buffer.core,1,36.75,3.25,0,0,0,0,0.92,0.26,3.25
planting,31/10/2018,PLPE,D,buffer.core,2,36.75,2.79,0,0,0,0,0.5,0.13,2.79
planting,31/10/2018,PLPE,D,OP.edge,1,36.75,5.18,0,0,0,0,0.8,0.4,5.18
planting,31/10/2018,PLPE,D,OP.edge,2,36.75,3.26,0,0,0,0,0.13,0.14,3.26
planting,01/11/2018,PLPE,A,buffer.core,1,0,0,8.93,0.06,1.68,0.09,0,0,0
planting,01/11/2018,PLPE,A,buffer.core,2,0,0,15.75,0.08,0.91,0.16,0,0,0
planting,01/11/2018,PLPE,A,OP.edge,1,0,0,9.98,0.06,0.53,0.09,0,0,0
planting,01/11/2018,PLPE,A,OP.edge,2,0,0,18.8,0.01,0.92,0.3,0,0,0
planting,01/11/2018,PLPE,B,buffer.core,1,0,0,11.79,0,0.66,0.11,0,0,0
planting,01/11/2018,PLPE,B,buffer.core,2,0,0,6.86,0.05,0.39,0.11,0,0,0
planting,01/11/2018,PLPE,B,OP.edge,1,0,0,9.74,0.05,0.57,0.07,0,0,0
planting,01/11/2018,PLPE,B,OP.edge,2,0,0,14.44,0.07,0.69,0.18,0,0,0
planting,01/11/2018,PLPE,C,buffer.core,1,0,0,15.75,0.07,0.91,0.16,0,0,0
planting,01/11/2018,PLPE,C,buffer.core,2,0,0,20.62,0.01,1.04,0.23,0,0,0
planting,01/11/2018,PLPE,C,OP.edge,1,0,0,14.31,0.08,0.66,0.23,0,0,0
planting,01/11/2018,PLPE,C,OP.edge,2,0,0,16.94,0.08,0.96,0.23,0,0,0
planting,01/11/2018,PLPE,D,buffer.core,1,0,0,7.46,0.02,0.64,0.25,0,0,0
planting,01/11/2018,PLPE,D,buffer.core,2,0,0,11.03,0.05,0.69,1.7,0,0,0
planting,01/11/2018,PLPE,D,OP.edge,1,0,0,13.19,0.07,0.81,0.18,0,0,0
planting,01/11/2018,PLPE,D,OP.edge,2,0,0,16.73,0.05,0.87,0.55,0,0,0
planting,02/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,02/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,03/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,04/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,05/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,06/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,07/11/2018,PLPE,A,buffer.core,1,25.725,7.77,0,0,0,0,1.02,0.11,7.77
planting,07/11/2018,PLPE,A,buffer.core,2,25.725,7.88,0,0,0,0,0.49,0.12,7.88
planting,07/11/2018,PLPE,A,OP.edge,1,25.725,2.99,0,0,0,0,1.4,0.18,2.99
planting,07/11/2018,PLPE,A,OP.edge,2,25.725,19.18,0,0,0,0,0.65,0.07,19.18
planting,07/11/2018,PLPE,B,buffer.core,1,25.725,28.71,0,0,0,0,0.65,0.26,28.71
planting,07/11/2018,PLPE,B,buffer.core,2,25.725,3.07,0,0,0,0,0.47,0.14,3.07
planting,07/11/2018,PLPE,B,OP.edge,1,25.725,22.47,0,0,0,0,0.97,0.09,22.47
planting,07/11/2018,PLPE,B,OP.edge,2,25.725,0.61,0,0,0,0,0.26,0.06,0.61
planting,07/11/2018,PLPE,C,buffer.core,1,25.725,8.29,0,0,0,0,0.5,0.2,8.29
planting,07/11/2018,PLPE,C,buffer.core,2,25.725,17.39,0,0,0,0,0.9,0.1,17.39
planting,07/11/2018,PLPE,C,OP.edge,1,25.725,17.65,0,0,0,0,0.37,0.05,17.65
planting,07/11/2018,PLPE,C,OP.edge,2,25.725,7.87,0,0,0,0,1.27,0.14,7.87
planting,07/11/2018,PLPE,D,buffer.core,1,25.725,5.19,0,0,0,0,0.69,0.12,5.19
planting,07/11/2018,PLPE,D,buffer.core,2,25.725,12.58,0,0,0,0,0.17,0.1,12.58
planting,07/11/2018,PLPE,D,OP.edge,1,25.725,7.42,0,0,0,0,1.4,0.14,7.42
planting,07/11/2018,PLPE,D,OP.edge,2,25.725,17.91,0,0,0,0,0.15,1.03,17.91
planting,08/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,08/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,09/11/2018,PLPE,A,buffer.core,1,20.75,0.27,0,0,0,0,0.04,0.05,0.27
planting,09/11/2018,PLPE,A,buffer.core,2,20.75,0.35,0,0,0,0,0.05,0.06,0.35
planting,09/11/2018,PLPE,A,OP.edge,1,20.75,0.54,0,0,0,0,0.08,0.08,0.54
planting,09/11/2018,PLPE,A,OP.edge,2,20.75,0.66,0,0,0,0,0.1,0.1,0.66
planting,09/11/2018,PLPE,B,buffer.core,1,20.75,0.05,0,0,0,0,0.03,0,0.05
planting,09/11/2018,PLPE,B,buffer.core,2,20.75,0.09,0,0,0,0,0.03,0.01,0.09
planting,09/11/2018,PLPE,B,OP.edge,1,20.75,0.08,0,0,0,0,0.08,0,0.08
planting,09/11/2018,PLPE,B,OP.edge,2,20.75,0.06,0,0,0,0,0.03,0,0.06
planting,09/11/2018,PLPE,C,buffer.core,1,20.75,0.05,0,0,0,0,0.02,0,0.05
planting,09/11/2018,PLPE,C,buffer.core,2,20.75,0.18,0,0,0,0,0.03,0.03,0.18
planting,09/11/2018,PLPE,C,OP.edge,1,20.75,0.07,0,0,0,0,0.01,0,0.07
planting,09/11/2018,PLPE,C,OP.edge,2,20.75,0.49,0,0,0,0,0.09,0.08,0.49
planting,09/11/2018,PLPE,D,buffer.core,1,20.75,0.44,0,0,0,0,0.07,0.02,0.44
planting,09/11/2018,PLPE,D,buffer.core,2,20.75,0.33,0,0,0,0,0.02,0.02,0.33
planting,09/11/2018,PLPE,D,OP.edge,1,20.75,1.72,0,0,0,0,0.26,0.09,1.72
planting,09/11/2018,PLPE,D,OP.edge,2,20.75,0.46,0,0,0,0,0.03,0.03,0.46
planting,10/11/2018,PLPE,A,buffer.core,1,25.15,3.77,0,0,0,0,0.52,0.23,3.77
planting,10/11/2018,PLPE,A,buffer.core,2,25.15,18.8,0,0,0,0,0.45,0.29,18.8
planting,10/11/2018,PLPE,A,OP.edge,1,25.15,1.81,0,0,0,0,0.25,0.12,1.81
planting,10/11/2018,PLPE,A,OP.edge,2,25.15,10.57,0,0,0,0,0.6,0.11,10.57
planting,10/11/2018,PLPE,B,buffer.core,1,25.15,16.23,0,0,0,0,0.53,0.15,16.23
planting,10/11/2018,PLPE,B,buffer.core,2,25.15,1.97,0,0,0,0,0.37,0.11,1.97
planting,10/11/2018,PLPE,B,OP.edge,1,25.15,18.97,0,0,0,0,2.01,0.36,18.97
planting,10/11/2018,PLPE,B,OP.edge,2,25.15,23.12,0,0,0,0,0.99,1.02,23.12
planting,10/11/2018,PLPE,C,buffer.core,1,25.15,1.6,0,0,0,0,0.33,0.1,1.6
planting,10/11/2018,PLPE,C,buffer.core,2,25.15,3.1,0,0,0,0,0.46,0.2,3.1
planting,10/11/2018,PLPE,C,OP.edge,1,25.15,0.16,0,0,0,0,0.02,0.01,0.16
planting,10/11/2018,PLPE,C,OP.edge,2,25.15,2.2,0,0,0,0,0.81,0.23,2.2
planting,10/11/2018,PLPE,D,buffer.core,1,25.15,3.47,0,0,0,0,0.51,0.11,3.47
planting,10/11/2018,PLPE,D,buffer.core,2,25.15,2.07,0,0,0,0,0.11,0.1,2.07
planting,10/11/2018,PLPE,D,OP.edge,1,25.15,4.16,0,0,0,0,0.82,0.23,4.16
planting,10/11/2018,PLPE,D,OP.edge,2,25.15,1.44,0,0,0,0,0.06,0.06,1.44
planting,11/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,11/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,12/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,13/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,14/11/2018,PLPE,A,buffer.core,1,48.3,11.23,0,0,0,0,1.27,0.45,11.23
planting,14/11/2018,PLPE,A,buffer.core,2,48.3,17.89,0,0,0,0,0.88,0.42,17.89
planting,14/11/2018,PLPE,A,OP.edge,1,48.3,23.41,0,0,0,0,1.65,0.92,23.41
planting,14/11/2018,PLPE,A,OP.edge,2,48.3,3.98,0,0,0,0,1.24,0.28,3.98
planting,14/11/2018,PLPE,B,buffer.core,1,48.3,1.97,0,0,0,0,0.34,0.08,1.97
planting,14/11/2018,PLPE,B,buffer.core,2,48.3,0.96,0,0,0,0,0.27,0.07,0.96
planting,14/11/2018,PLPE,B,OP.edge,1,48.3,0.4,0,0,0,0,0.41,0.03,0.4
planting,14/11/2018,PLPE,B,OP.edge,2,48.3,0.18,0,0,0,0,0.13,0.06,0.18
planting,14/11/2018,PLPE,C,buffer.core,1,48.3,13.13,0,0,0,0,0.61,0.25,13.13
planting,14/11/2018,PLPE,C,buffer.core,2,48.3,3.21,0,0,0,0,0.38,0.16,3.21
planting,14/11/2018,PLPE,C,OP.edge,1,48.3,0.49,0,0,0,0,0.14,0.05,0.49
planting,14/11/2018,PLPE,C,OP.edge,2,48.3,10,0,0,0,0,1.49,0.49,10
planting,14/11/2018,PLPE,D,buffer.core,1,48.3,29.26,0,0,0,0,1.08,0.27,29.26
planting,14/11/2018,PLPE,D,buffer.core,2,48.3,1.79,0,0,0,0,0.05,0.07,1.79
planting,14/11/2018,PLPE,D,OP.edge,1,48.3,33.98,0,0,0,0,1.14,0.49,33.98
planting,14/11/2018,PLPE,D,OP.edge,2,48.3,3.1,0,0,0,0,0.1,0.12,3.1
planting,15/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,15/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,16/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
planting,17/11/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
planting,18/11/2018,PLPE,A,buffer.core,1,47,5.93,0,0,0,0,0.22,0.05,5.93
planting,18/11/2018,PLPE,A,buffer.core,2,47,2.44,0,0,0,0,0.28,0.05,2.44
planting,18/11/2018,PLPE,A,OP.edge,1,47,17.78,0,0,0,0,0.37,0.32,17.78
planting,18/11/2018,PLPE,A,OP.edge,2,47,10.23,0,0,0,0,1.02,0.38,10.23
planting,18/11/2018,PLPE,B,buffer.core,1,47,1.02,0,0,0,0,0.32,0.07,1.02
planting,18/11/2018,PLPE,B,buffer.core,2,47,1.06,0,0,0,0,0.37,0.08,1.06
planting,18/11/2018,PLPE,B,OP.edge,1,47,0.51,0,0,0,0,0.65,0.11,0.51
planting,18/11/2018,PLPE,B,OP.edge,2,47,0.62,0,0,0,0,0.35,0.11,0.62
planting,18/11/2018,PLPE,C,buffer.core,1,47,0.59,0,0,0,0,0.12,0.04,0.59
planting,18/11/2018,PLPE,C,buffer.core,2,47,2.31,0,0,0,0,0.21,0.1,2.31
planting,18/11/2018,PLPE,C,OP.edge,1,47,8.6,0,0,0,0,0.28,0.15,8.6
planting,18/11/2018,PLPE,C,OP.edge,2,47,39.89,0,0,0,0,1.73,0.45,39.89
planting,18/11/2018,PLPE,D,buffer.core,1,47,2.49,0,0,0,0,0.23,0.08,2.49
planting,18/11/2018,PLPE,D,buffer.core,2,47,4.86,0,0,0,0,0.06,0.1,4.86
planting,18/11/2018,PLPE,D,OP.edge,1,47,29.45,0,0,0,0,1.12,0.43,29.45
planting,18/11/2018,PLPE,D,OP.edge,2,47,2.09,0,0,0,0,0.12,0.12,2.09
planting,19/11/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
planting,19/11/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
