timepoint,date,river,treatment,transect,side,point,veg.plot,number,replicate,position,x.coord,y.coord,original.mm,measure.mm
post3,25/03/2024,PLPE,A,150,East,OP.core,OPC-1,17,2,Harvesting path,25,8,150,149
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Circle,23,22,150,150
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Circle,8,23,150,150
interim.p3.p4,26/07/2024,PLPE,B,350,East,OP.core,OPC-2,8,1,Windrow,14,14,150,146
interim.p3.p4,26/08/2024,PLPE,B,350,East,OP.core,OPC-2,8,1,Windrow,14,14,150,146
interim.p3.p4,25/09/2024,PLPE,B,350,East,OP.core,OPC-2,8,1,Windrow,14,14,150,146
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Circle,9,7,150,145
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Harvesting path,3,23,150,155
interim.p1.p2,30/09/2021,PLPE,D,350,East,OP.core,OPC-2,16,2,Circle,24,14,150,146
interim.p2.p3,27/02/2023,PLPE,D,350,East,OP.core,OPC-2,16,2,Circle,24,14,150,146
interim.p2.p3,30/03/2023,PLPE,D,350,East,OP.core,OPC-2,16,2,Circle,24,14,150,146
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Harvesting path,23,12,150,150
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Harvesting path,6,4,150,153
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Windrow,13,23,150,151
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Windrow,20,7,150,146
interim.p1.p2,30/06/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Windrow,4,9,150,152
post3,25/03/2024,PLPE,A,250,West,OP.core,OPC-2,23,1,Circle,13,15,150,147
post3,25/03/2024,PLPE,A,350,East,OP.core,OPC-2,18,1,Windrow,11,6,150,146
post3,25/03/2024,PLPE,A,350,East,OP.core,OPC-2,18,2,Circle,16,10,150,146
post3,25/03/2024,PLPE,A,50,West,OP.core,OPC-1,24,1,Harvesting path,7,20,150,146
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Circle,15,11,150,155
post3,25/03/2024,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,145
post3,25/03/2024,PLPE,A,50,West,OP.core,OPC-1,24,3,Harvesting path,18,7,150,144
post3,25/03/2024,PLPE,A,250,West,OP.core,OPC-2,23,2,Circle,6,9,150,144
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Circle,3,14,150,150
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Circle,24,14,150,145
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Harvesting path,23,10,150,150
interim.p1.p2,30/03/2021,PLPE,A,250,West,OP.core,OPC-2,23,1,Circle,13,15,150,146
interim.p2.p3,28/02/2023,PLPE,A,250,West,OP.core,OPC-2,23,1,Circle,13,15,150,146
interim.p2.p3,30/03/2023,PLPE,A,250,West,OP.core,OPC-2,23,1,Circle,13,15,150,146
interim.p2.p3,26/09/2023,PLPE,A,250,West,OP.core,OPC-2,23,1,Circle,13,15,150,146
post3,25/03/2024,PLPE,A,50,West,OP.core,OPC-1,24,1,Circle,13,9,150,144
post3,25/03/2024,PLPE,A,350,East,OP.core,OPC-2,18,3,Harvesting path,20,3,150,142
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Harvesting path,3,5,150,150
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Harvesting path,14,17,150,149
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,1,Harvesting path,13,2,150,157
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Windrow,6,16,150,160
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Windrow,22,18,150,151
interim.b.p1,30/07/2019,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,146
interim.b.p1,30/08/2019,PLPE,C,150,East,OP.core,OPC-1,9,1,Windrow,23,15,150,146
interim.p1.p2,30/07/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Windrow,9,5,150,151
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Circle,12,22,150,148
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Circle,4,9,150,140
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Circle,14,6,150,156
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Windrow,17,7,150,156
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,2,Circle,20,7,150,156
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Circle,21,4,150,150
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Harvesting path,24,2,150,150
interim.p1.p2,30/03/2021,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p1.p2,30/04/2021,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p1.p2,30/05/2021,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p1.p2,30/06/2021,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p1.p2,30/07/2021,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p2.p3,26/10/2022,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p2.p3,28/02/2023,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p2.p3,30/03/2023,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
interim.p1.p2,30/02/2021,PLPE,C,50,West,OP.core,OPC-1,32,2,Circle,8,17,150,146
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,2,Windrow,24,19,150,156
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Harvesting path,23,12,150,155
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Harvesting path,2,24,150,155
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Windrow,23,19,150,150
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Windrow,17,11,150,152
interim.p1.p2,30/07/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Windrow,6,17,150,149
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Circle,7,13,150,160
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,1,Harvesting path,2,21,150,156
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Circle,14,9,150,153
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Circle,23,20,150,148
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Harvesting path,25,12,150,148
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Harvesting path,8,5,150,150
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Harvesting path,10,23,150,140
interim.b.p1,30/06/2019,PLPE,C,350,East,OP.core,OPC-2,10,1,Circle,21,17,150,146
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,3,Harvesting path,19,22,150,156
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Windrow,19,7,150,146
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Windrow,18,17,150,145
interim.p1.p2,30/07/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Windrow,2,4,150,150
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Circle,23,22,150,150
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Circle,8,23,150,150
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Circle,9,7,150,145
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Harvesting path,3,23,150,155
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Harvesting path,23,12,150,150
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Harvesting path,6,4,150,153
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,2,Harvesting path,18,3,150,155
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Windrow,13,23,150,151
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Windrow,20,7,150,146
interim.p1.p2,30/07/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Windrow,4,9,150,152
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Circle,15,11,150,155
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Circle,3,14,150,150
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Circle,24,14,150,145
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Harvesting path,23,10,150,150
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Harvesting path,3,5,150,150
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Harvesting path,14,17,150,149
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,2,Windrow,16,16,150,155
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Windrow,6,16,150,160
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Windrow,22,18,150,151
interim.p1.p2,30/08/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Windrow,9,5,150,150
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Circle,12,22,150,148
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Circle,4,9,150,140
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Circle,21,4,150,150
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Harvesting path,24,2,150,150
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,1,Circle,4,19,150,154
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Harvesting path,23,12,150,155
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Harvesting path,2,24,150,153
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Windrow,23,19,150,150
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Windrow,17,11,150,152
interim.p1.p2,30/08/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Windrow,6,17,150,149
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Circle,7,13,150,160
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Circle,14,9,150,153
interim.p1.p2,30/01/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Windrow,4,19,150,146
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Circle,23,20,150,148
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Harvesting path,25,12,150,148
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Harvesting path,8,5,150,150
interim.p1.p2,30/05/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Windrow,4,19,150,146
interim.p1.p2,30/06/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Windrow,4,19,150,146
interim.p1.p2,30/07/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Windrow,4,19,150,146
interim.p1.p2,30/08/2021,PLPE,D,350,East,OP.core,OPC-2,16,3,Windrow,4,19,150,146
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Harvesting path,10,23,150,140
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Windrow,19,7,150,146
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,3,Circle,24,24,150,154
interim.b.p1,30/07/2019,PLPE,B,150,East,OP.core,OPC-1,19,3,Harvesting path,17,19,150,146
interim.b.p1,30/08/2019,PLPE,B,150,East,OP.core,OPC-1,19,3,Harvesting path,17,19,150,146
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,1,Harvesting path,10,3,150,153
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Windrow,18,17,150,145
interim.p1.p2,30/08/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Windrow,2,4,150,150
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Circle,23,22,150,150
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Circle,8,23,150,150
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Circle,9,7,150,145
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Harvesting path,3,23,150,155
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Harvesting path,23,12,150,152
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Harvesting path,6,4,150,153
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,3,Windrow,5,4,150,153
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,3,Windrow,25,9,150,153
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,2,Windrow,11,11,150,153
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Windrow,13,23,150,152
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,3,Harvesting path,10,13,150,153
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Windrow,20,7,150,146
interim.p1.p2,30/08/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Windrow,4,9,150,152
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Circle,15,11,150,154
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Circle,3,14,150,150
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Circle,24,14,150,145
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Harvesting path,23,10,150,151
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Harvesting path,3,5,150,150
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Harvesting path,14,17,150,148
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,2,Circle,2,18,150,153
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,3,Harvesting path,17,19,150,153
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,3,Windrow,3,2,150,152
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,3,Harvesting path,10,3,150,152
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Windrow,6,16,150,160
interim.b.p1,30/09/2019,PLPE,A,50,West,OP.core,OPC-1,24,1,Harvesting path,7,20,150,146
interim.p1.p2,30/04/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Harvesting path,7,20,150,146
interim.p1.p2,30/05/2021,PLPE,A,50,West,OP.core,OPC-1,24,1,Harvesting path,7,20,150,146
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Windrow,22,18,150,151
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,2,Harvesting path,23,12,150,152
interim.p1.p2,30/09/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Windrow,9,5,150,151
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,1,Harvesting path,3,15,150,152
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Circle,12,22,150,148
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Circle,4,9,150,140
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,3,Circle,24,17,150,152
interim.p1.p2,30/05/2021,PLPE,D,50,West,OP.core,OPC-1,34,1,Windrow,8,20,150,146
interim.p2.p3,26/10/2022,PLPE,D,50,West,OP.core,OPC-1,34,1,Windrow,8,20,150,146
interim.p2.p3,28/02/2023,PLPE,D,50,West,OP.core,OPC-1,34,1,Windrow,8,20,150,146
interim.p2.p3,30/03/2023,PLPE,D,50,West,OP.core,OPC-1,34,1,Windrow,8,20,150,146
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Circle,21,4,150,150
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Harvesting path,24,2,150,150
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Harvesting path,23,12,150,154
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Harvesting path,2,24,150,153
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Windrow,23,19,150,150
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Windrow,17,11,150,152
interim.p1.p2,30/09/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Windrow,6,17,150,149
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Circle,7,13,150,160
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Circle,14,9,150,153
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Circle,23,20,150,148
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,3,Circle,15,9,150,151
interim.p1.p2,30/07/2020,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,146
interim.p1.p2,30/08/2020,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,146
interim.p1.p2,30/10/2020,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/11/2020,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/12/2020,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/01/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/03/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/04/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/05/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/06/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/07/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/08/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/09/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,1,Windrow,20,18,150,151
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,2,Harvesting path,22,12,150,150
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Harvesting path,25,12,150,148
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,2,Harvesting path,22,23,150,150
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,1,Windrow,12,2,150,149
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,2,Circle,23,2,150,149
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,1,Circle,4,11,150,148
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Harvesting path,8,5,150,150
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Harvesting path,10,23,150,140
interim.p2.p3,29/07/2022,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p2.p3,29/07/2022,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,146
interim.p2.p3,25/08/2022,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p2.p3,25/08/2022,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,146
interim.p2.p3,28/09/2022,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p2.p3,28/09/2022,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,146
interim.p2.p3,26/10/2022,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p2.p3,26/11/2022,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p2.p3,27/02/2023,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,146
interim.p2.p3,30/03/2023,PLPE,C,350,East,OP.core,OPC-2,10,1,Windrow,22,20,150,146
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,2,Windrow,3,15,150,147
post3,25/03/2024,PLPE,B,50,West,OP.core,OPC-1,30,3,Windrow,13,23,150,147
post3,25/03/2024,PLPE,B,250,West,OP.core,OPC-2,31,3,Circle,14,7,150,146
interim.p1.p2,30/02/2021,PLPE,A,350,East,OP.core,OPC-2,18,2,Windrow,22,20,150,146
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Windrow,19,7,150,146
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Windrow,18,17,150,145
interim.p1.p2,30/09/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,3,Windrow,2,4,150,150
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Circle,23,22,150,150
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Circle,8,23,150,150
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Circle,9,7,150,145
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Harvesting path,3,23,150,153
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Harvesting path,23,12,150,152
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Harvesting path,6,4,150,153
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,1,Windrow,13,23,150,152
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,2,Windrow,20,7,150,146
interim.p1.p2,30/09/2021,PLPE,D,350,East,buffer.core,BC-2 ,15,3,Windrow,4,9,150,151
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Circle,15,11,150,154
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Circle,3,14,150,150
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,1,Circle,22,22,150,146
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Circle,24,14,150,145
post3,25/03/2024,PLPE,B,350,East,OP.core,OPC-2,8,1,Windrow,14,14,150,144
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Harvesting path,23,10,150,151
post3,25/03/2024,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,144
interim.b.p1,30/07/2019,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,146
interim.b.p1,30/08/2019,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,146
interim.p3.p4,26/07/2024,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,146
interim.p3.p4,26/08/2024,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,146
interim.p3.p4,25/09/2024,PLPE,B,150,East,OP.core,OPC-1,19,2,Circle,5,21,150,146
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Harvesting path,3,5,150,150
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Harvesting path,14,17,150,148
post3,25/03/2024,PLPE,C,350,East,OP.core,OPC-2,10,1,Circle,21,17,150,157
post3,25/03/2024,PLPE,C,250,West,OP.core,OPC-2,33,1,Circle,19,1,150,156
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,1,Windrow,6,16,150,160
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,2,Windrow,22,18,150,151
post2,30/10/2021,PLPE,A,350,East,buffer.core,BC-2 ,5,3,Windrow,9,5,150,151
post3,25/03/2024,PLPE,C,50,West,OP.core,OPC-1,32,1,Windrow,10,2,150,156
post3,25/03/2024,PLPE,C,350,East,OP.core,OPC-2,10,3,Circle,14,3,150,156
post3,25/03/2024,PLPE,C,150,East,OP.core,OPC-1,9,2,Windrow,7,5,150,156
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Circle,12,22,150,148
post3,25/03/2024,PLPE,C,150,East,OP.core,OPC-1,9,1,Circle,12,16,150,156
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Circle,4,9,150,140
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Circle,21,4,150,150
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Harvesting path,24,2,150,150
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Harvesting path,23,12,150,154
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Harvesting path,2,24,150,153
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,1,Windrow,23,19,150,150
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,2,Windrow,17,11,150,152
post2,30/10/2021,PLPE,B,350,East,buffer.core,BC-2 ,7,3,Windrow,6,17,150,149
post2,30/10/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,1,Circle,7,13,150,160
post3,25/03/2024,PLPE,C,50,West,OP.core,OPC-1,32,3,Harvesting path,3,14,150,155
post2,30/10/2021,PLPE,C,350,East,buffer.core,BC-2 ,12,2,Circle,14,9,150,143
