timepoint,date,river,treatment,side,transect,point,time,station,Temp.C,RH.perncen
post2,04/10/2021,PLPE,B,na,na,na,21:00:00,sub,24.8,94.7
planting,12/10/2018,PLPE,A,na,na,na,01:00:01,sub,22.729,100
post2,04/10/2021,PLPE,B,na,na,na,22:00:00,sub,24.4,96.2
planting,12/10/2018,PLPE,A,na,na,na,06:00:01,sub,22.729,100
post2,04/10/2021,PLPE,B,na,na,na,23:00:00,sub,24.3,97.2
planting,12/10/2018,PLPE,A,na,na,na,00:00:01,sub,22.274,100
post2,05/10/2021,PLPE,B,na,na,na,00:00:00,sub,24.1,97.7
planting,13/10/2018,PLPE,A,na,na,na,14:00:01,sub,31.408,71.3
post2,05/10/2021,PLPE,B,na,na,na,01:00:00,sub,23.8,98.2
planting,13/10/2018,PLPE,A,na,na,na,15:00:01,sub,30.192,73.9
post2,05/10/2021,PLPE,B,na,na,na,02:00:00,sub,25,89.6
planting,13/10/2018,PLPE,A,na,na,na,16:00:01,sub,29.815,74.6
post2,05/10/2021,PLPE,B,na,na,na,03:00:00,sub,24.4,92.2
planting,13/10/2018,PLPE,A,na,na,na,13:00:01,sub,29.389,76.6
post2,05/10/2021,PLPE,B,na,na,na,04:00:00,sub,23.1,96.1
planting,13/10/2018,PLPE,A,na,na,na,12:00:01,sub,28.791,78
post2,05/10/2021,PLPE,B,na,na,na,05:00:00,sub,22.2,97.6
planting,13/10/2018,PLPE,A,na,na,na,17:00:01,sub,28.742,75
post2,05/10/2021,PLPE,B,na,na,na,06:00:00,sub,22,98.5
planting,13/10/2018,PLPE,A,na,na,na,11:00:01,sub,28.245,81.6
post2,05/10/2021,PLPE,B,na,na,na,07:00:00,sub,22.8,98.7
planting,13/10/2018,PLPE,A,na,na,na,18:00:01,sub,27.456,80.8
post2,05/10/2021,PLPE,B,na,na,na,08:00:00,sub,23.6,98.1
planting,13/10/2018,PLPE,A,na,na,na,10:00:01,sub,27.382,87.2
post2,05/10/2021,PLPE,B,na,na,na,09:00:00,sub,27.5,80.8
planting,13/10/2018,PLPE,A,na,na,na,09:00:01,sub,25.841,94.2
post2,05/10/2021,PLPE,B,na,na,na,10:00:00,sub,29.4,73.4
planting,13/10/2018,PLPE,A,na,na,na,00:00:01,sub,25.331,95.4
post2,05/10/2021,PLPE,B,na,na,na,11:00:00,sub,31.8,60.9
planting,13/10/2018,PLPE,A,na,na,na,01:00:01,sub,25.186,95.1
post2,05/10/2021,PLPE,B,na,na,na,12:00:00,sub,31.7,59.9
planting,13/10/2018,PLPE,A,na,na,na,02:00:01,sub,24.823,96
post2,05/10/2021,PLPE,B,na,na,na,13:00:00,sub,31.9,59.9
planting,13/10/2018,PLPE,A,na,na,na,08:00:01,sub,24.774,98
post2,05/10/2021,PLPE,B,na,na,na,14:00:00,sub,32.7,52.3
planting,13/10/2018,PLPE,A,na,na,na,03:00:01,sub,24.726,97.5
post2,05/10/2021,PLPE,B,na,na,na,15:00:00,sub,34,52.4
planting,13/10/2018,PLPE,A,na,na,na,04:00:01,sub,24.677,96.6
post2,05/10/2021,PLPE,B,na,na,na,16:00:00,sub,33.1,52.5
planting,13/10/2018,PLPE,A,na,na,na,19:00:01,sub,24.629,84.2
post2,05/10/2021,PLPE,B,na,na,na,17:00:00,sub,30.1,63.7
planting,13/10/2018,PLPE,A,na,na,na,07:00:01,sub,24.195,99
post2,05/10/2021,PLPE,B,na,na,na,18:00:00,sub,27.7,80.1
planting,13/10/2018,PLPE,A,na,na,na,05:00:01,sub,24.146,96.8
post2,05/10/2021,PLPE,B,na,na,na,19:00:00,sub,25.6,89.3
planting,13/10/2018,PLPE,A,na,na,na,06:00:01,sub,23.93,98.1
post2,05/10/2021,PLPE,B,na,na,na,20:00:00,sub,24.8,93.1
planting,13/10/2018,PLPE,A,na,na,na,20:00:01,sub,23.665,87.6
post2,05/10/2021,PLPE,B,na,na,na,21:00:00,sub,24.7,94.6
planting,13/10/2018,PLPE,A,na,na,na,22:00:01,sub,23.617,90.1
post2,05/10/2021,PLPE,B,na,na,na,22:00:00,sub,25.3,93
planting,13/10/2018,PLPE,A,na,na,na,21:00:01,sub,23.448,89.5
post2,05/10/2021,PLPE,B,na,na,na,23:00:00,sub,24.9,95.1
planting,13/10/2018,PLPE,A,na,na,na,23:00:01,sub,23.424,91.3
post2,06/10/2021,PLPE,B,na,na,na,00:00:00,sub,24.8,96.5
planting,14/10/2018,PLPE,A,na,na,na,14:00:01,sub,30.722,70
post2,06/10/2021,PLPE,B,na,na,na,01:00:00,sub,24.2,97.3
planting,14/10/2018,PLPE,A,na,na,na,15:00:01,sub,30.117,72.5
post2,06/10/2021,PLPE,B,na,na,na,02:00:00,sub,24.1,98
planting,14/10/2018,PLPE,A,na,na,na,13:00:01,sub,30.041,76
post2,06/10/2021,PLPE,B,na,na,na,03:00:00,sub,24.5,98.7
planting,14/10/2018,PLPE,A,na,na,na,12:00:01,sub,28.891,78.8
post2,06/10/2021,PLPE,B,na,na,na,04:00:00,sub,24.7,98.6
planting,14/10/2018,PLPE,A,na,na,na,16:00:01,sub,28.667,75
post2,06/10/2021,PLPE,B,na,na,na,05:00:00,sub,24.1,98.8
planting,14/10/2018,PLPE,A,na,na,na,11:00:01,sub,27.825,85.6
post2,06/10/2021,PLPE,B,na,na,na,06:00:00,sub,23.5,98.7
planting,14/10/2018,PLPE,A,na,na,na,17:00:01,sub,27.579,82.6
post2,06/10/2021,PLPE,B,na,na,na,07:00:00,sub,24.5,98.2
planting,14/10/2018,PLPE,A,na,na,na,18:00:01,sub,26.353,88.1
post2,06/10/2021,PLPE,B,na,na,na,08:00:00,sub,27.4,91.3
planting,14/10/2018,PLPE,A,na,na,na,10:00:01,sub,26.109,92.7
post2,06/10/2021,PLPE,B,na,na,na,09:00:00,sub,29.8,74.9
planting,14/10/2018,PLPE,A,na,na,na,19:00:01,sub,25.428,93.5
post2,06/10/2021,PLPE,B,na,na,na,10:00:00,sub,32.3,60.7
planting,14/10/2018,PLPE,A,na,na,na,20:00:01,sub,24.847,96.8
post2,06/10/2021,PLPE,B,na,na,na,11:00:00,sub,34.1,56.1
planting,14/10/2018,PLPE,A,na,na,na,21:00:01,sub,24.774,97.9
post2,06/10/2021,PLPE,B,na,na,na,12:00:00,sub,34.4,52.6
planting,14/10/2018,PLPE,A,na,na,na,22:00:01,sub,24.677,98.6
post2,06/10/2021,PLPE,B,na,na,na,13:00:00,sub,35.3,48.8
planting,14/10/2018,PLPE,A,na,na,na,09:00:01,sub,24.581,96.1
post2,06/10/2021,PLPE,B,na,na,na,14:00:00,sub,35.7,48.5
planting,14/10/2018,PLPE,A,na,na,na,23:00:01,sub,24.484,99.1
post2,06/10/2021,PLPE,B,na,na,na,15:00:00,sub,35.4,46.8
planting,14/10/2018,PLPE,A,na,na,na,08:00:01,sub,23.881,98.7
post2,06/10/2021,PLPE,B,na,na,na,16:00:00,sub,34.5,50.3
planting,14/10/2018,PLPE,A,na,na,na,01:00:01,sub,23.593,93.8
post2,06/10/2021,PLPE,B,na,na,na,17:00:00,sub,31.5,59.6
planting,14/10/2018,PLPE,A,na,na,na,00:00:01,sub,23.352,94.1
post2,06/10/2021,PLPE,B,na,na,na,18:00:00,sub,29.3,74.4
planting,14/10/2018,PLPE,A,na,na,na,02:00:01,sub,23.232,95.3
post2,06/10/2021,PLPE,B,na,na,na,19:00:00,sub,26.3,85.7
planting,14/10/2018,PLPE,A,na,na,na,07:00:01,sub,23.112,99.5
post2,06/10/2021,PLPE,B,na,na,na,20:00:00,sub,25.3,89.6
planting,14/10/2018,PLPE,A,na,na,na,05:00:01,sub,22.872,99
post2,06/10/2021,PLPE,B,na,na,na,21:00:00,sub,24.5,93.5
planting,14/10/2018,PLPE,A,na,na,na,03:00:01,sub,22.848,96.9
post2,06/10/2021,PLPE,B,na,na,na,22:00:00,sub,25.3,93.4
planting,14/10/2018,PLPE,A,na,na,na,04:00:01,sub,22.776,98.5
post2,06/10/2021,PLPE,B,na,na,na,23:00:00,sub,24.7,94.1
planting,14/10/2018,PLPE,A,na,na,na,06:00:01,sub,22.776,99.2
post2,07/10/2021,PLPE,B,na,na,na,00:00:00,sub,23.6,96
planting,15/10/2018,PLPE,A,na,na,na,12:00:01,sub,35.797,56.5
post2,07/10/2021,PLPE,B,na,na,na,01:00:00,sub,23.5,97.3
planting,15/10/2018,PLPE,A,na,na,na,14:00:01,sub,35.102,57.5
post2,07/10/2021,PLPE,B,na,na,na,02:00:00,sub,24.4,97.8
planting,15/10/2018,PLPE,A,na,na,na,11:00:01,sub,34.81,67.4
post2,07/10/2021,PLPE,B,na,na,na,03:00:00,sub,24.4,97.7
planting,15/10/2018,PLPE,A,na,na,na,13:00:01,sub,34.783,51.5
post2,07/10/2021,PLPE,B,na,na,na,04:00:00,sub,23.6,97.9
planting,15/10/2018,PLPE,A,na,na,na,15:00:01,sub,33.521,53.9
post2,07/10/2021,PLPE,B,na,na,na,05:00:00,sub,23.1,98.3
planting,15/10/2018,PLPE,A,na,na,na,16:00:01,sub,31.996,56.6
post2,07/10/2021,PLPE,B,na,na,na,06:00:00,sub,23.7,98.5
planting,15/10/2018,PLPE,A,na,na,na,17:00:01,sub,31.103,61.4
post2,07/10/2021,PLPE,B,na,na,na,07:00:00,sub,25.6,96.5
planting,15/10/2018,PLPE,A,na,na,na,10:00:01,sub,29.991,81.5
post2,07/10/2021,PLPE,B,na,na,na,08:00:00,sub,28.3,87
planting,15/10/2018,PLPE,A,na,na,na,18:00:01,sub,28.468,74.2
post2,07/10/2021,PLPE,B,na,na,na,09:00:00,sub,30.8,69.1
planting,15/10/2018,PLPE,A,na,na,na,09:00:01,sub,28.394,91.5
post2,07/10/2021,PLPE,B,na,na,na,10:00:00,sub,32.7,60.5
planting,15/10/2018,PLPE,A,na,na,na,08:00:01,sub,27.136,98
post2,07/10/2021,PLPE,B,na,na,na,11:00:00,sub,33.4,58.7
planting,15/10/2018,PLPE,A,na,na,na,20:00:01,sub,26.378,88.7
post2,07/10/2021,PLPE,B,na,na,na,12:00:00,sub,33.9,54.8
planting,15/10/2018,PLPE,A,na,na,na,19:00:01,sub,26.256,82
post2,07/10/2021,PLPE,B,na,na,na,13:00:00,sub,33.7,57.2
planting,15/10/2018,PLPE,A,na,na,na,21:00:01,sub,24.774,91.1
post2,07/10/2021,PLPE,B,na,na,na,14:00:00,sub,33.4,55.9
planting,15/10/2018,PLPE,A,na,na,na,00:00:01,sub,24.436,99.5
post2,07/10/2021,PLPE,B,na,na,na,15:00:00,sub,33.6,57.3
planting,15/10/2018,PLPE,A,na,na,na,07:00:01,sub,24.315,100
post2,07/10/2021,PLPE,B,na,na,na,16:00:00,sub,29.6,73.6
planting,15/10/2018,PLPE,A,na,na,na,01:00:01,sub,24.146,99.8
post2,07/10/2021,PLPE,B,na,na,na,17:00:00,sub,28.2,79
planting,15/10/2018,PLPE,A,na,na,na,22:00:01,sub,23.93,97.2
post2,07/10/2021,PLPE,B,na,na,na,18:00:00,sub,26.8,84.9
planting,15/10/2018,PLPE,A,na,na,na,02:00:01,sub,23.905,100
post2,07/10/2021,PLPE,B,na,na,na,19:00:00,sub,25.4,91.3
planting,15/10/2018,PLPE,A,na,na,na,05:00:01,sub,23.641,100
post2,07/10/2021,PLPE,B,na,na,na,20:00:00,sub,24.8,92
planting,15/10/2018,PLPE,A,na,na,na,03:00:01,sub,23.617,100
post2,07/10/2021,PLPE,B,na,na,na,21:00:00,sub,24.2,94.6
planting,15/10/2018,PLPE,A,na,na,na,04:00:01,sub,23.569,100
post2,07/10/2021,PLPE,B,na,na,na,22:00:00,sub,24.1,95.7
planting,15/10/2018,PLPE,A,na,na,na,23:00:01,sub,23.545,98.4
post2,07/10/2021,PLPE,B,na,na,na,23:00:00,sub,24.1,95.9
planting,15/10/2018,PLPE,A,na,na,na,06:00:01,sub,23.136,100
post2,08/10/2021,PLPE,B,na,na,na,00:00:00,sub,23.8,96.4
planting,16/10/2018,PLPE,A,na,na,na,12:00:01,sub,29.765,80.2
post2,08/10/2021,PLPE,B,na,na,na,01:00:00,sub,23.8,96.9
planting,16/10/2018,PLPE,A,na,na,na,11:00:01,sub,28.617,88.2
post2,08/10/2021,PLPE,B,na,na,na,02:00:00,sub,23.8,96.9
planting,16/10/2018,PLPE,A,na,na,na,14:00:01,sub,26.426,92.6
post2,08/10/2021,PLPE,B,na,na,na,03:00:00,sub,23.4,97.7
planting,16/10/2018,PLPE,A,na,na,na,10:00:01,sub,26.256,94.9
post2,08/10/2021,PLPE,B,na,na,na,04:00:00,sub,23,98.4
planting,16/10/2018,PLPE,A,na,na,na,13:00:01,sub,26.134,84.5
post2,08/10/2021,PLPE,B,na,na,na,05:00:00,sub,22.5,98.8
planting,16/10/2018,PLPE,A,na,na,na,15:00:01,sub,25.987,90.9
post2,08/10/2021,PLPE,B,na,na,na,06:00:00,sub,21.9,99
planting,16/10/2018,PLPE,A,na,na,na,08:00:01,sub,25.525,97.5
post2,08/10/2021,PLPE,B,na,na,na,07:00:00,sub,23.3,99.1
planting,16/10/2018,PLPE,A,na,na,na,09:00:01,sub,25.331,93.9
post2,08/10/2021,PLPE,B,na,na,na,08:00:00,sub,27.6,88.9
planting,16/10/2018,PLPE,A,na,na,na,16:00:01,sub,24.484,94.8
post2,08/10/2021,PLPE,B,na,na,na,09:00:00,sub,30.3,70.9
planting,16/10/2018,PLPE,A,na,na,na,07:00:01,sub,24.219,100
post2,08/10/2021,PLPE,B,na,na,na,10:00:00,sub,31.9,63.1
planting,16/10/2018,PLPE,A,na,na,na,00:00:01,sub,24.002,99.1
post2,08/10/2021,PLPE,B,na,na,na,11:00:00,sub,33.4,56.2
planting,16/10/2018,PLPE,A,na,na,na,17:00:01,sub,23.809,97.5
post2,08/10/2021,PLPE,B,na,na,na,12:00:00,sub,34.6,55.6
planting,16/10/2018,PLPE,A,na,na,na,01:00:01,sub,23.761,99
post2,08/10/2021,PLPE,B,na,na,na,13:00:00,sub,35.3,50.4
planting,16/10/2018,PLPE,A,na,na,na,06:00:01,sub,23.737,100
post2,08/10/2021,PLPE,B,na,na,na,14:00:00,sub,35.8,49.9
planting,16/10/2018,PLPE,A,na,na,na,03:00:01,sub,23.713,99.4
post2,08/10/2021,PLPE,B,na,na,na,15:00:00,sub,36.9,49.7
planting,16/10/2018,PLPE,A,na,na,na,04:00:01,sub,23.689,99.7
post2,08/10/2021,PLPE,B,na,na,na,16:00:00,sub,34.7,51.3
planting,16/10/2018,PLPE,A,na,na,na,05:00:01,sub,23.689,100
post2,08/10/2021,PLPE,B,na,na,na,17:00:00,sub,31.8,68.7
planting,16/10/2018,PLPE,A,na,na,na,22:00:01,sub,23.641,99.7
post2,08/10/2021,PLPE,B,na,na,na,18:00:00,sub,30.2,72.3
planting,16/10/2018,PLPE,A,na,na,na,23:00:01,sub,23.641,100
post2,08/10/2021,PLPE,B,na,na,na,19:00:00,sub,27.3,87.2
planting,16/10/2018,PLPE,A,na,na,na,02:00:01,sub,23.521,98.6
post2,08/10/2021,PLPE,B,na,na,na,20:00:00,sub,26.6,92
planting,16/10/2018,PLPE,A,na,na,na,21:00:01,sub,23.4,100
post2,08/10/2021,PLPE,B,na,na,na,21:00:00,sub,26.1,93.3
planting,16/10/2018,PLPE,A,na,na,na,20:00:01,sub,23.352,99.8
post2,08/10/2021,PLPE,B,na,na,na,22:00:00,sub,26.2,91.7
planting,16/10/2018,PLPE,A,na,na,na,18:00:01,sub,23.28,98.4
post2,08/10/2021,PLPE,B,na,na,na,23:00:00,sub,27.1,90.1
planting,16/10/2018,PLPE,A,na,na,na,19:00:01,sub,23.208,99.3
post2,09/10/2021,PLPE,B,na,na,na,00:00:00,sub,26.5,93
planting,17/10/2018,PLPE,A,na,na,na,14:00:01,sub,32.536,66.9
post2,09/10/2021,PLPE,B,na,na,na,01:00:00,sub,26.9,91.9
planting,17/10/2018,PLPE,A,na,na,na,15:00:01,sub,32.15,62.7
post2,09/10/2021,PLPE,B,na,na,na,02:00:00,sub,26.1,94
planting,17/10/2018,PLPE,A,na,na,na,12:00:01,sub,31.996,66.1
post2,09/10/2021,PLPE,B,na,na,na,03:00:00,sub,25,96.7
planting,17/10/2018,PLPE,A,na,na,na,16:00:01,sub,31.842,64.1
post2,09/10/2021,PLPE,B,na,na,na,04:00:00,sub,24.4,97.6
planting,17/10/2018,PLPE,A,na,na,na,11:00:01,sub,31.689,75.5
post2,09/10/2021,PLPE,B,na,na,na,05:00:00,sub,23.6,98.1
planting,17/10/2018,PLPE,A,na,na,na,17:00:01,sub,31.077,64.4
post2,09/10/2021,PLPE,B,na,na,na,06:00:00,sub,23.7,98.5
planting,17/10/2018,PLPE,A,na,na,na,13:00:01,sub,29.916,68.2
post2,09/10/2021,PLPE,B,na,na,na,07:00:00,sub,24.2,98.5
planting,17/10/2018,PLPE,A,na,na,na,18:00:01,sub,28.791,71.8
post2,09/10/2021,PLPE,B,na,na,na,08:00:00,sub,28.2,84.7
planting,17/10/2018,PLPE,A,na,na,na,10:00:01,sub,28.518,88.7
post2,09/10/2021,PLPE,B,na,na,na,09:00:00,sub,29.8,77.6
planting,17/10/2018,PLPE,A,na,na,na,19:00:01,sub,26.867,82.5
post2,09/10/2021,PLPE,B,na,na,na,10:00:00,sub,31.9,66.3
planting,17/10/2018,PLPE,A,na,na,na,20:00:01,sub,25.793,88.1
post2,09/10/2021,PLPE,B,na,na,na,11:00:00,sub,31.8,64.1
planting,17/10/2018,PLPE,A,na,na,na,09:00:01,sub,25.574,98.7
post2,09/10/2021,PLPE,B,na,na,na,12:00:00,sub,34,60.5
planting,17/10/2018,PLPE,A,na,na,na,22:00:01,sub,24.871,91.9
post2,09/10/2021,PLPE,B,na,na,na,13:00:00,sub,35.6,52.9
planting,17/10/2018,PLPE,A,na,na,na,21:00:01,sub,24.847,90
post2,09/10/2021,PLPE,B,na,na,na,14:00:00,sub,34,61.2
planting,17/10/2018,PLPE,A,na,na,na,08:00:01,sub,23.761,100
post2,09/10/2021,PLPE,B,na,na,na,15:00:00,sub,30.6,75.6
planting,17/10/2018,PLPE,A,na,na,na,00:00:01,sub,23.376,100
post2,09/10/2021,PLPE,B,na,na,na,16:00:00,sub,31.5,76.2
planting,17/10/2018,PLPE,A,na,na,na,07:00:01,sub,23.088,100
post2,09/10/2021,PLPE,B,na,na,na,17:00:00,sub,30.6,78.4
planting,17/10/2018,PLPE,A,na,na,na,01:00:01,sub,22.992,100
post2,09/10/2021,PLPE,B,na,na,na,18:00:00,sub,28.9,83.3
planting,17/10/2018,PLPE,A,na,na,na,03:00:01,sub,22.848,100
post2,09/10/2021,PLPE,B,na,na,na,19:00:00,sub,26.5,91.5
planting,17/10/2018,PLPE,A,na,na,na,02:00:01,sub,22.729,100
post2,09/10/2021,PLPE,B,na,na,na,20:00:00,sub,25.5,94.6
planting,17/10/2018,PLPE,A,na,na,na,23:00:01,sub,22.681,95
post2,09/10/2021,PLPE,B,na,na,na,21:00:00,sub,26,95.1
planting,17/10/2018,PLPE,A,na,na,na,04:00:01,sub,22.561,100
post2,09/10/2021,PLPE,B,na,na,na,22:00:00,sub,26.1,95.6
planting,17/10/2018,PLPE,A,na,na,na,06:00:01,sub,22.441,100
post2,09/10/2021,PLPE,B,na,na,na,23:00:00,sub,25.5,96.7
planting,17/10/2018,PLPE,A,na,na,na,05:00:01,sub,22.274,100
post2,10/10/2021,PLPE,B,na,na,na,00:00:00,sub,22.5,97.3
planting,18/10/2018,PLPE,A,na,na,na,11:00:01,sub,33.235,73.3
post2,10/10/2021,PLPE,B,na,na,na,01:00:00,sub,22.6,98.7
planting,18/10/2018,PLPE,A,na,na,na,13:00:01,sub,32.51,57.8
post2,10/10/2021,PLPE,B,na,na,na,02:00:00,sub,22.7,99.2
planting,18/10/2018,PLPE,A,na,na,na,14:00:01,sub,32.253,55.2
post2,10/10/2021,PLPE,B,na,na,na,03:00:00,sub,22.8,99.4
planting,18/10/2018,PLPE,A,na,na,na,15:00:01,sub,32.15,53.2
post2,10/10/2021,PLPE,B,na,na,na,04:00:00,sub,23,99.5
planting,18/10/2018,PLPE,A,na,na,na,12:00:01,sub,31.944,61.8
post2,10/10/2021,PLPE,B,na,na,na,05:00:00,sub,23.3,99.6
planting,18/10/2018,PLPE,A,na,na,na,16:00:01,sub,31.561,57.9
post2,10/10/2021,PLPE,B,na,na,na,06:00:00,sub,23.4,99.8
planting,18/10/2018,PLPE,A,na,na,na,17:00:01,sub,29.439,70.8
post2,10/10/2021,PLPE,B,na,na,na,07:00:00,sub,23.9,99.7
planting,18/10/2018,PLPE,A,na,na,na,18:00:01,sub,28.048,78.1
post2,10/10/2021,PLPE,B,na,na,na,08:00:00,sub,24.9,99.4
planting,18/10/2018,PLPE,A,na,na,na,10:00:01,sub,27.974,86.4
post2,10/10/2021,PLPE,B,na,na,na,09:00:00,sub,26.9,98.6
planting,18/10/2018,PLPE,A,na,na,na,19:00:01,sub,27.112,88.5
post2,10/10/2021,PLPE,B,na,na,na,10:00:00,sub,28.3,94.8
planting,18/10/2018,PLPE,A,na,na,na,09:00:01,sub,25.695,97.2
post2,10/10/2021,PLPE,B,na,na,na,11:00:00,sub,30.3,85.4
planting,18/10/2018,PLPE,A,na,na,na,20:00:01,sub,25.695,81
post2,10/10/2021,PLPE,B,na,na,na,12:00:00,sub,31,81.5
planting,18/10/2018,PLPE,A,na,na,na,21:00:01,sub,24.774,82.2
post2,10/10/2021,PLPE,B,na,na,na,13:00:00,sub,31.4,73.5
planting,18/10/2018,PLPE,A,na,na,na,22:00:01,sub,23.881,87.8
post2,10/10/2021,PLPE,B,na,na,na,14:00:00,sub,32.9,73.3
planting,18/10/2018,PLPE,A,na,na,na,23:00:01,sub,23.472,93.3
post2,10/10/2021,PLPE,B,na,na,na,15:00:00,sub,31.1,72.8
planting,18/10/2018,PLPE,A,na,na,na,08:00:01,sub,23.232,100
post2,10/10/2021,PLPE,B,na,na,na,16:00:00,sub,28.8,73.5
planting,18/10/2018,PLPE,A,na,na,na,02:00:01,sub,23.04,98.8
post2,10/10/2021,PLPE,B,na,na,na,17:00:00,sub,23.8,92.3
planting,18/10/2018,PLPE,A,na,na,na,01:00:01,sub,22.92,98.2
post2,10/10/2021,PLPE,B,na,na,na,18:00:00,sub,24,94.5
planting,18/10/2018,PLPE,A,na,na,na,00:00:01,sub,22.8,97.9
post2,10/10/2021,PLPE,B,na,na,na,19:00:00,sub,24,96.5
planting,18/10/2018,PLPE,A,na,na,na,03:00:01,sub,22.729,99.2
post2,10/10/2021,PLPE,B,na,na,na,20:00:00,sub,24,97.2
planting,18/10/2018,PLPE,A,na,na,na,07:00:01,sub,22.609,100
post2,10/10/2021,PLPE,B,na,na,na,21:00:00,sub,24.1,97.9
planting,18/10/2018,PLPE,A,na,na,na,04:00:01,sub,22.417,99.6
post2,10/10/2021,PLPE,B,na,na,na,22:00:00,sub,23.7,98.3
planting,18/10/2018,PLPE,A,na,na,na,06:00:01,sub,22.178,100
post2,10/10/2021,PLPE,B,na,na,na,23:00:00,sub,23.5,98.7
planting,18/10/2018,PLPE,A,na,na,na,05:00:01,sub,22.082,99.8
post2,11/10/2021,PLPE,B,na,na,na,00:00:00,sub,23.2,99
planting,19/10/2018,PLPE,A,na,na,na,11:00:01,sub,34.308,67
post2,11/10/2021,PLPE,B,na,na,na,01:00:00,sub,23.2,99.3
planting,19/10/2018,PLPE,A,na,na,na,13:00:01,sub,34.229,56.3
post2,11/10/2021,PLPE,B,na,na,na,02:00:00,sub,23,99.6
planting,19/10/2018,PLPE,A,na,na,na,14:00:01,sub,33.209,54.9
post2,11/10/2021,PLPE,B,na,na,na,03:00:00,sub,22.4,99.7
planting,19/10/2018,PLPE,A,na,na,na,15:00:01,sub,33.079,52.8
post2,11/10/2021,PLPE,B,na,na,na,04:00:00,sub,22.1,99.8
planting,19/10/2018,PLPE,A,na,na,na,12:00:01,sub,32.433,60
post2,11/10/2021,PLPE,B,na,na,na,05:00:00,sub,22.2,99.9
planting,19/10/2018,PLPE,A,na,na,na,17:00:01,sub,31.128,66.4
post2,11/10/2021,PLPE,B,na,na,na,06:00:00,sub,22.4,100
planting,19/10/2018,PLPE,A,na,na,na,16:00:01,sub,30.748,61.5
post2,11/10/2021,PLPE,B,na,na,na,07:00:00,sub,23.3,100
planting,19/10/2018,PLPE,A,na,na,na,10:00:01,sub,29.615,78.8
post2,11/10/2021,PLPE,B,na,na,na,08:00:00,sub,25.7,98.2
planting,19/10/2018,PLPE,A,na,na,na,18:00:01,sub,29.14,72
post2,11/10/2021,PLPE,B,na,na,na,09:00:00,sub,29.7,76.6
planting,19/10/2018,PLPE,A,na,na,na,19:00:01,sub,28.841,79.3
post2,11/10/2021,PLPE,B,na,na,na,10:00:00,sub,31.9,67.9
planting,19/10/2018,PLPE,A,na,na,na,09:00:01,sub,28.32,82.4
post2,11/10/2021,PLPE,B,na,na,na,11:00:00,sub,33.2,59.2
planting,19/10/2018,PLPE,A,na,na,na,08:00:01,sub,26.256,93.9
post2,11/10/2021,PLPE,B,na,na,na,12:00:00,sub,33.2,57.4
planting,19/10/2018,PLPE,A,na,na,na,20:00:01,sub,25.866,80.4
post2,11/10/2021,PLPE,B,na,na,na,13:00:00,sub,34.6,51.7
planting,19/10/2018,PLPE,A,na,na,na,21:00:01,sub,24.581,90.1
post2,11/10/2021,PLPE,B,na,na,na,14:00:00,sub,35.5,48.2
planting,19/10/2018,PLPE,A,na,na,na,07:00:01,sub,23.28,99.9
post2,11/10/2021,PLPE,B,na,na,na,15:00:00,sub,34.8,52.4
planting,19/10/2018,PLPE,A,na,na,na,00:00:01,sub,22.848,96
post2,11/10/2021,PLPE,B,na,na,na,16:00:00,sub,32.6,55.6
planting,19/10/2018,PLPE,A,na,na,na,01:00:01,sub,22.824,97.6
post2,11/10/2021,PLPE,B,na,na,na,17:00:00,sub,30.1,70.9
planting,19/10/2018,PLPE,A,na,na,na,02:00:01,sub,22.609,98.4
post2,11/10/2021,PLPE,B,na,na,na,18:00:00,sub,27.6,86.9
planting,19/10/2018,PLPE,A,na,na,na,23:00:01,sub,22.226,98.2
post2,11/10/2021,PLPE,B,na,na,na,19:00:00,sub,26.5,93.1
planting,19/10/2018,PLPE,A,na,na,na,22:00:01,sub,22.154,95.1
post2,11/10/2021,PLPE,B,na,na,na,20:00:00,sub,25.5,95.1
planting,19/10/2018,PLPE,A,na,na,na,06:00:01,sub,22.034,99.9
post2,11/10/2021,PLPE,B,na,na,na,21:00:00,sub,24.7,95.7
planting,19/10/2018,PLPE,A,na,na,na,03:00:01,sub,21.963,98.8
post2,11/10/2021,PLPE,B,na,na,na,22:00:00,sub,25.8,90.4
planting,19/10/2018,PLPE,A,na,na,na,05:00:01,sub,21.939,99.7
post2,11/10/2021,PLPE,B,na,na,na,23:00:00,sub,26.2,86.5
planting,19/10/2018,PLPE,A,na,na,na,04:00:01,sub,21.891,99.3
post2,12/10/2021,PLPE,B,na,na,na,00:00:00,sub,24.8,91.3
planting,20/10/2018,PLPE,A,na,na,na,13:00:01,sub,37.673,50.5
post2,12/10/2021,PLPE,B,na,na,na,01:00:00,sub,25,87.9
planting,20/10/2018,PLPE,A,na,na,na,12:00:01,sub,35.102,56.5
post2,12/10/2021,PLPE,B,na,na,na,02:00:00,sub,24.7,86.3
planting,20/10/2018,PLPE,A,na,na,na,11:00:01,sub,35.075,63.6
post2,12/10/2021,PLPE,B,na,na,na,03:00:00,sub,24,88.6
planting,20/10/2018,PLPE,A,na,na,na,14:00:01,sub,33.73,55.1
post2,12/10/2021,PLPE,B,na,na,na,04:00:00,sub,22.2,95.5
planting,20/10/2018,PLPE,A,na,na,na,15:00:01,sub,32.536,57.6
